INFO 2025-11-03 02:51:40,369 autoreload Watching for file changes with StatReloader
INFO 2025-11-03 03:06:04,601 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0005 seconds.
INFO 2025-11-03 03:06:04,602 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:06 IST)" executed successfully
INFO 2025-11-03 03:06:04,602 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:05 IST)" executed successfully
INFO 2025-11-03 03:06:04,705 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:05,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:05,505 base Next wakeup is due at 2025-11-03 03:06:06.503893+05:30 (in 0.998557 seconds)
INFO 2025-11-03 03:06:05,505 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:06 IST)" (scheduled at 2025-11-03 03:06:05.504130+05:30)
INFO 2025-11-03 03:06:05,507 scheduler Job 'autoclosePositionProcess' executed in 0.0003 seconds.
INFO 2025-11-03 03:06:05,508 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:06 IST)" executed successfully
DEBUG 2025-11-03 03:06:05,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:05,598 base Next wakeup is due at 2025-11-03 03:06:06.597258+05:30 (in 0.998571 seconds)
INFO 2025-11-03 03:06:05,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:06 IST)" (scheduled at 2025-11-03 03:06:05.597646+05:30)
INFO 2025-11-03 03:06:05,600 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:05,601 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:06 IST)" executed successfully
DEBUG 2025-11-03 03:06:06,505 base Looking for jobs to run
DEBUG 2025-11-03 03:06:06,506 base Next wakeup is due at 2025-11-03 03:06:07.504130+05:30 (in 0.997993 seconds)
INFO 2025-11-03 03:06:06,506 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" (scheduled at 2025-11-03 03:06:06.503893+05:30)
INFO 2025-11-03 03:06:06,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:07 IST)" (scheduled at 2025-11-03 03:06:06.504130+05:30)
INFO 2025-11-03 03:06:06,507 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" (scheduled at 2025-11-03 03:06:06.504348+05:30)
INFO 2025-11-03 03:06:06,507 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" executed successfully
INFO 2025-11-03 03:06:06,508 scheduler Job 'autoclosePositionProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:06:06,508 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:07 IST)" executed successfully
INFO 2025-11-03 03:06:06,509 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0007 seconds.
INFO 2025-11-03 03:06:06,509 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" executed successfully
DEBUG 2025-11-03 03:06:06,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:06,599 base Next wakeup is due at 2025-11-03 03:06:07.597646+05:30 (in 0.998462 seconds)
INFO 2025-11-03 03:06:06,599 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" (scheduled at 2025-11-03 03:06:06.597258+05:30)
INFO 2025-11-03 03:06:06,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:07 IST)" (scheduled at 2025-11-03 03:06:06.597646+05:30)
INFO 2025-11-03 03:06:06,600 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" (scheduled at 2025-11-03 03:06:06.598066+05:30)
INFO 2025-11-03 03:06:06,601 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" executed successfully
INFO 2025-11-03 03:06:06,601 scheduler Job 'autoclosePositionProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:06:06,601 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0003 seconds.
INFO 2025-11-03 03:06:06,602 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:07 IST)" executed successfully
INFO 2025-11-03 03:06:06,602 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:08 IST)" executed successfully
INFO 2025-11-03 03:06:06,850 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:07,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:07,505 base Next wakeup is due at 2025-11-03 03:06:08.503893+05:30 (in 0.998230 seconds)
INFO 2025-11-03 03:06:07,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:08 IST)" (scheduled at 2025-11-03 03:06:07.504130+05:30)
INFO 2025-11-03 03:06:07,507 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:07,507 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:08 IST)" executed successfully
DEBUG 2025-11-03 03:06:07,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:07,599 base Next wakeup is due at 2025-11-03 03:06:08.597258+05:30 (in 0.997930 seconds)
INFO 2025-11-03 03:06:07,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:08 IST)" (scheduled at 2025-11-03 03:06:07.597646+05:30)
INFO 2025-11-03 03:06:07,600 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:07,601 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:08 IST)" executed successfully
DEBUG 2025-11-03 03:06:08,505 base Looking for jobs to run
DEBUG 2025-11-03 03:06:08,506 base Next wakeup is due at 2025-11-03 03:06:09.504130+05:30 (in 0.998063 seconds)
INFO 2025-11-03 03:06:08,506 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" (scheduled at 2025-11-03 03:06:08.503893+05:30)
INFO 2025-11-03 03:06:08,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:09 IST)" (scheduled at 2025-11-03 03:06:08.504130+05:30)
INFO 2025-11-03 03:06:08,507 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" (scheduled at 2025-11-03 03:06:08.504348+05:30)
INFO 2025-11-03 03:06:08,507 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:08,508 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" executed successfully
INFO 2025-11-03 03:06:08,508 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:09 IST)" executed successfully
INFO 2025-11-03 03:06:08,508 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0010 seconds.
INFO 2025-11-03 03:06:08,509 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" executed successfully
DEBUG 2025-11-03 03:06:08,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:08,599 base Next wakeup is due at 2025-11-03 03:06:09.597646+05:30 (in 0.998403 seconds)
INFO 2025-11-03 03:06:08,599 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" (scheduled at 2025-11-03 03:06:08.597258+05:30)
INFO 2025-11-03 03:06:08,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:09 IST)" (scheduled at 2025-11-03 03:06:08.597646+05:30)
INFO 2025-11-03 03:06:08,600 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" (scheduled at 2025-11-03 03:06:08.598066+05:30)
INFO 2025-11-03 03:06:08,600 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" executed successfully
INFO 2025-11-03 03:06:08,601 scheduler Job 'autoclosePositionProcess' executed in 0.0005 seconds.
INFO 2025-11-03 03:06:08,601 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0005 seconds.
INFO 2025-11-03 03:06:08,602 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:09 IST)" executed successfully
INFO 2025-11-03 03:06:08,602 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:10 IST)" executed successfully
INFO 2025-11-03 03:06:08,995 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:09,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:09,505 base Next wakeup is due at 2025-11-03 03:06:10.503893+05:30 (in 0.998522 seconds)
INFO 2025-11-03 03:06:09,505 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:10 IST)" (scheduled at 2025-11-03 03:06:09.504130+05:30)
INFO 2025-11-03 03:06:09,506 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:09,506 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:10 IST)" executed successfully
DEBUG 2025-11-03 03:06:09,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:09,599 base Next wakeup is due at 2025-11-03 03:06:10.597258+05:30 (in 0.997902 seconds)
INFO 2025-11-03 03:06:09,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:10 IST)" (scheduled at 2025-11-03 03:06:09.597646+05:30)
INFO 2025-11-03 03:06:09,600 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:09,600 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:10 IST)" executed successfully
DEBUG 2025-11-03 03:06:10,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:10,505 base Next wakeup is due at 2025-11-03 03:06:11.504130+05:30 (in 0.998477 seconds)
INFO 2025-11-03 03:06:10,506 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" (scheduled at 2025-11-03 03:06:10.503893+05:30)
INFO 2025-11-03 03:06:10,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:11 IST)" (scheduled at 2025-11-03 03:06:10.504130+05:30)
INFO 2025-11-03 03:06:10,506 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" (scheduled at 2025-11-03 03:06:10.504348+05:30)
INFO 2025-11-03 03:06:10,507 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" executed successfully
INFO 2025-11-03 03:06:10,507 scheduler Job 'autoclosePositionProcess' executed in 0.0003 seconds.
INFO 2025-11-03 03:06:10,508 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0006 seconds.
INFO 2025-11-03 03:06:10,508 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:11 IST)" executed successfully
INFO 2025-11-03 03:06:10,509 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" executed successfully
DEBUG 2025-11-03 03:06:10,597 base Looking for jobs to run
DEBUG 2025-11-03 03:06:10,598 base Next wakeup is due at 2025-11-03 03:06:11.597646+05:30 (in 0.999026 seconds)
INFO 2025-11-03 03:06:10,598 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" (scheduled at 2025-11-03 03:06:10.597258+05:30)
INFO 2025-11-03 03:06:10,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:11 IST)" (scheduled at 2025-11-03 03:06:10.597646+05:30)
INFO 2025-11-03 03:06:10,599 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" (scheduled at 2025-11-03 03:06:10.598066+05:30)
INFO 2025-11-03 03:06:10,600 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:10,600 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0003 seconds.
INFO 2025-11-03 03:06:10,601 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:11 IST)" executed successfully
INFO 2025-11-03 03:06:10,601 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" executed successfully
INFO 2025-11-03 03:06:10,601 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:12 IST)" executed successfully
INFO 2025-11-03 03:06:11,127 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:11,505 base Looking for jobs to run
DEBUG 2025-11-03 03:06:11,505 base Next wakeup is due at 2025-11-03 03:06:12.503893+05:30 (in 0.998221 seconds)
INFO 2025-11-03 03:06:11,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:12 IST)" (scheduled at 2025-11-03 03:06:11.504130+05:30)
INFO 2025-11-03 03:06:11,506 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:11,506 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:12 IST)" executed successfully
DEBUG 2025-11-03 03:06:11,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:11,599 base Next wakeup is due at 2025-11-03 03:06:12.597258+05:30 (in 0.998086 seconds)
INFO 2025-11-03 03:06:11,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:12 IST)" (scheduled at 2025-11-03 03:06:11.597646+05:30)
INFO 2025-11-03 03:06:11,600 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:11,601 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:12 IST)" executed successfully
DEBUG 2025-11-03 03:06:12,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:12,505 base Next wakeup is due at 2025-11-03 03:06:13.504130+05:30 (in 0.998628 seconds)
INFO 2025-11-03 03:06:12,505 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" (scheduled at 2025-11-03 03:06:12.503893+05:30)
INFO 2025-11-03 03:06:12,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:13 IST)" (scheduled at 2025-11-03 03:06:12.504130+05:30)
INFO 2025-11-03 03:06:12,506 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" (scheduled at 2025-11-03 03:06:12.504348+05:30)
INFO 2025-11-03 03:06:12,507 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:12,507 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:12,507 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" executed successfully
INFO 2025-11-03 03:06:12,508 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:13 IST)" executed successfully
INFO 2025-11-03 03:06:12,508 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" executed successfully
DEBUG 2025-11-03 03:06:12,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:12,599 base Next wakeup is due at 2025-11-03 03:06:13.597646+05:30 (in 0.998592 seconds)
INFO 2025-11-03 03:06:12,599 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" (scheduled at 2025-11-03 03:06:12.597258+05:30)
INFO 2025-11-03 03:06:12,599 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:13 IST)" (scheduled at 2025-11-03 03:06:12.597646+05:30)
INFO 2025-11-03 03:06:12,599 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" (scheduled at 2025-11-03 03:06:12.598066+05:30)
INFO 2025-11-03 03:06:12,600 scheduler Job 'autoclosePositionProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:06:12,601 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:06:12,601 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" executed successfully
INFO 2025-11-03 03:06:12,601 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:13 IST)" executed successfully
INFO 2025-11-03 03:06:12,602 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:14 IST)" executed successfully
INFO 2025-11-03 03:06:13,255 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:13,505 base Looking for jobs to run
DEBUG 2025-11-03 03:06:13,506 base Next wakeup is due at 2025-11-03 03:06:14.503893+05:30 (in 0.997654 seconds)
INFO 2025-11-03 03:06:13,508 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:14 IST)" (scheduled at 2025-11-03 03:06:13.504130+05:30)
INFO 2025-11-03 03:06:13,509 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:13,509 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:14 IST)" executed successfully
DEBUG 2025-11-03 03:06:13,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:13,600 base Next wakeup is due at 2025-11-03 03:06:14.597258+05:30 (in 0.997035 seconds)
INFO 2025-11-03 03:06:13,601 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:14 IST)" (scheduled at 2025-11-03 03:06:13.597646+05:30)
INFO 2025-11-03 03:06:13,602 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:13,603 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:14 IST)" executed successfully
DEBUG 2025-11-03 03:06:14,505 base Looking for jobs to run
DEBUG 2025-11-03 03:06:14,506 base Next wakeup is due at 2025-11-03 03:06:15.504130+05:30 (in 0.998021 seconds)
INFO 2025-11-03 03:06:14,506 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" (scheduled at 2025-11-03 03:06:14.503893+05:30)
INFO 2025-11-03 03:06:14,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:15 IST)" (scheduled at 2025-11-03 03:06:14.504130+05:30)
INFO 2025-11-03 03:06:14,507 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" (scheduled at 2025-11-03 03:06:14.504348+05:30)
INFO 2025-11-03 03:06:14,507 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:14,508 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" executed successfully
INFO 2025-11-03 03:06:14,508 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:14,509 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:15 IST)" executed successfully
INFO 2025-11-03 03:06:14,510 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" executed successfully
DEBUG 2025-11-03 03:06:14,599 base Looking for jobs to run
DEBUG 2025-11-03 03:06:14,599 base Next wakeup is due at 2025-11-03 03:06:15.597646+05:30 (in 0.997969 seconds)
INFO 2025-11-03 03:06:14,600 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" (scheduled at 2025-11-03 03:06:14.597258+05:30)
INFO 2025-11-03 03:06:14,600 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:15 IST)" (scheduled at 2025-11-03 03:06:14.597646+05:30)
INFO 2025-11-03 03:06:14,600 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" (scheduled at 2025-11-03 03:06:14.598066+05:30)
INFO 2025-11-03 03:06:14,601 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" executed successfully
INFO 2025-11-03 03:06:14,601 scheduler Job 'autoclosePositionProcess' executed in 0.0005 seconds.
INFO 2025-11-03 03:06:14,602 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0004 seconds.
INFO 2025-11-03 03:06:14,602 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:15 IST)" executed successfully
INFO 2025-11-03 03:06:14,603 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:16 IST)" executed successfully
INFO 2025-11-03 03:06:15,384 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:15,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:15,505 base Next wakeup is due at 2025-11-03 03:06:16.503893+05:30 (in 0.998687 seconds)
INFO 2025-11-03 03:06:15,505 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:16 IST)" (scheduled at 2025-11-03 03:06:15.504130+05:30)
INFO 2025-11-03 03:06:15,506 scheduler Job 'autoclosePositionProcess' executed in 0.0001 seconds.
INFO 2025-11-03 03:06:15,506 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:16 IST)" executed successfully
DEBUG 2025-11-03 03:06:15,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:15,600 base Next wakeup is due at 2025-11-03 03:06:16.597258+05:30 (in 0.996787 seconds)
INFO 2025-11-03 03:06:15,600 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:16 IST)" (scheduled at 2025-11-03 03:06:15.597646+05:30)
INFO 2025-11-03 03:06:15,601 base Running job "check_and_update_daily_account_overview (trigger: interval[0:00:15], next run at: 2025-11-03 03:06:30 IST)" (scheduled at 2025-11-03 03:06:15.598423+05:30)
INFO 2025-11-03 03:06:15,602 scheduler Job 'autoclosePositionProcess' executed in 0.0010 seconds.
INFO 2025-11-03 03:06:15,607 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:16 IST)" executed successfully
INFO 2025-11-03 03:06:15,958 base Job "check_and_update_daily_account_overview (trigger: interval[0:00:15], next run at: 2025-11-03 03:06:30 IST)" executed successfully
DEBUG 2025-11-03 03:06:16,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:16,505 base Next wakeup is due at 2025-11-03 03:06:17.504130+05:30 (in 0.998516 seconds)
INFO 2025-11-03 03:06:16,506 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" (scheduled at 2025-11-03 03:06:16.503893+05:30)
INFO 2025-11-03 03:06:16,506 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:17 IST)" (scheduled at 2025-11-03 03:06:16.504130+05:30)
INFO 2025-11-03 03:06:16,507 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" (scheduled at 2025-11-03 03:06:16.504348+05:30)
INFO 2025-11-03 03:06:16,508 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" executed successfully
INFO 2025-11-03 03:06:16,509 scheduler Job 'autoclosePositionProcess' executed in 0.0012 seconds.
INFO 2025-11-03 03:06:16,509 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0013 seconds.
INFO 2025-11-03 03:06:16,510 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" executed successfully
INFO 2025-11-03 03:06:16,511 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:17 IST)" executed successfully
DEBUG 2025-11-03 03:06:16,598 base Looking for jobs to run
DEBUG 2025-11-03 03:06:16,599 base Next wakeup is due at 2025-11-03 03:06:17.597646+05:30 (in 0.998469 seconds)
INFO 2025-11-03 03:06:16,600 base Running job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" (scheduled at 2025-11-03 03:06:16.597258+05:30)
INFO 2025-11-03 03:06:16,601 base Job "auto_order_count_monitoring_process (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" executed successfully
INFO 2025-11-03 03:06:16,601 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:17 IST)" (scheduled at 2025-11-03 03:06:16.597646+05:30)
INFO 2025-11-03 03:06:16,601 base Running job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" (scheduled at 2025-11-03 03:06:16.598066+05:30)
INFO 2025-11-03 03:06:16,603 scheduler Job 'autoclosePositionProcess' executed in 0.0006 seconds.
INFO 2025-11-03 03:06:16,603 scheduler Job 'autoStopLossLotControlProcess' executed in 0.0006 seconds.
INFO 2025-11-03 03:06:16,604 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:17 IST)" executed successfully
INFO 2025-11-03 03:06:16,604 base Job "autoStopLossLotControlProcess (trigger: interval[0:00:02], next run at: 2025-11-03 03:06:18 IST)" executed successfully
DEBUG 2025-11-03 03:06:17,504 base Looking for jobs to run
DEBUG 2025-11-03 03:06:17,505 base Next wakeup is due at 2025-11-03 03:06:18.503893+05:30 (in 0.998340 seconds)
INFO 2025-11-03 03:06:17,505 base Running job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:18 IST)" (scheduled at 2025-11-03 03:06:17.504130+05:30)
INFO 2025-11-03 03:06:17,506 base Running job "check_and_update_daily_account_overview (trigger: interval[0:00:15], next run at: 2025-11-03 03:06:32 IST)" (scheduled at 2025-11-03 03:06:17.504559+05:30)
INFO 2025-11-03 03:06:17,506 scheduler Job 'autoclosePositionProcess' executed in 0.0002 seconds.
INFO 2025-11-03 03:06:17,508 base Job "autoclosePositionProcess (trigger: interval[0:00:01], next run at: 2025-11-03 03:06:18 IST)" executed successfully
INFO 2025-11-03 03:06:17,549 basehttp "GET /dashboard/ HTTP/1.1" 200 73538
DEBUG 2025-11-03 03:06:17,599 base Looking for jobs to run
DEBUG 2025-11-03 03:06:17,599 base Next wakeup is due at 2025-11-03 03:06:18.597258+05:30 (in 0.997703 seconds)
